dt,ANA,ARI,ATL,BAL,BOS,CHA,CHN,CIN,CLE,COL,DET,HOU,KCA,LAN,MIA,MIL,MIN,NYA,NYN,OAK,PHI,PIT,SDN,SEA,SFN,SLN,TBA,TEX,TOR,WAS
2008-09-21,1557.698772919241,1470.1078788436128,1467.5664668494028,1465.1876016096526,1562.0035146995108,1527.4369046509357,1527.8407804056976,1501.033572141463,1541.5228264508958,1471.354970062033,1467.0325371553438,1520.4849375217918,1507.47672823635,1508.0060556954372,1523.175228970653,1472.2100059944214,1481.1899752071567,1558.8458790003222,1519.7581079798467,1509.6441082249908,1532.026931396861,1452.98675365453,1454.2517973884537,1450.258014492373,1465.789149779929,1461.9456800879973,1549.5716013864806,1489.3511509758514,1551.6202363029095,1440.8095086202163
2008-09-22,1561.8955534555616,1476.8840442353924,1476.2527936001798,1461.9403163242491,1568.0636323744538,1533.28835220194,1531.9672136771476,1493.360491447094,1545.3683576196322,1464.5788046702535,1463.1870059866073,1524.7583124543912,1501.6252806853458,1499.859073201098,1516.9989755895322,1479.8830866887904,1490.0429697751126,1562.0931642857256,1511.0717812290698,1514.0572989230336,1538.203184777982,1448.7133787219307,1460.6165924405227,1445.84482379433,1473.9361322742682,1457.8192468165473,1540.7186068185247,1485.1543704395308,1545.5601186279664,1434.4447135681473
2008-09-23,1564.771922325136,1482.962533217495,1472.0096663430877,1458.0216207847998,1560.8785096853815,1533.28835220194,1537.7583413801344,1500.9093324319877,1552.5534803087046,1464.5788046702535,1457.8515798826982,1524.7583124543912,1506.960706789255,1499.859073201098,1509.4501346046386,1479.8830866887904,1490.0429697751126,1562.0931642857256,1505.280653526083,1519.680551279002,1542.446312035074,1448.7133787219307,1460.6165924405227,1442.9684549247556,1473.9361322742682,1451.7407578344446,1544.637302357974,1479.5311180835624,1545.5601186279664,1434.4447135681473
2008-09-24,1553.7400561121658,1474.9732241886309,1480.8999636891695,1454.3476147656559,1566.9491994157825,1524.9652566468776,1529.9726699756654,1508.2612561850838,1546.4827905783036,1471.6635664930789,1452.901606709108,1517.406388701295,1511.9106799628453,1504.9787832254717,1499.714149303634,1485.3739942922773,1498.366065330175,1567.9380419638942,1513.066324930552,1511.3951774570685,1533.5560146889923,1443.2224711184438,1455.496882416149,1454.000321137726,1466.8513704514428,1459.7300668633088,1548.311308377118,1487.816491905496,1539.7152409497978,1444.180698869152
2008-09-25,1557.028555747654,1467.628724460704,1489.2652617873339,1450.8839691843655,1572.5611286777855,1517.2926990310561,1535.8820034430605,1502.0968926955525,1540.8708613163005,1478.2383033169685,1448.2851361239327,1523.5707521908264,1516.5271505480205,1509.7235681047775,1504.4677622312927,1490.4477138850516,1506.0386229459964,1573.3867828671357,1507.1569914631568,1503.7748870127525,1525.1907165908278,1438.1487515256695,1450.7520975368432,1450.7118215022376,1460.276633627553,1467.0745665912357,1551.7749539584083,1495.436782349812,1534.2665000465563,1439.4270859414933
2008-09-26,1560.1579941152268,1460.8254742146203,1489.2652617873339,1450.8839691843655,1577.7530288075166,1510.2372587357338,1528.2358557497407,1496.3911545648123,1535.6789611865695,1484.3431523612815,1458.844219505365,1529.2764903215666,1516.5271505480205,1501.0031831141807,1504.4677622312927,1495.1628705420915,1513.0940632413187,1565.4255623819372,1514.8031391564766,1503.7748870127525,1525.1907165908278,1433.4335948686296,1459.47248252744,1447.582383134665,1454.1717845832402,1473.8778168373194,1541.2158705769762,1495.436782349812,1542.2277205317548,1439.4270859414933
2008-09-27,1551.5149290479126,1468.4897185372542,1484.2650886562117,1447.3333063260407,1570.9915975376668,1504.5954619975012,1520.3761927613098,1488.7861063666055,1541.3207579248021,1476.6789080386475,1468.7054747701295,1534.2766634526888,1522.9991165818008,1492.4398620610325,1511.3930004284116,1503.0225335305224,1506.6220972075384,1572.186993651787,1507.8779009593577,1494.707070217794,1528.7187531210702,1441.2405999502305,1451.665477445839,1456.6501999296236,1462.7351056363884,1481.4828650355262,1531.3546153122115,1504.079847417126,1545.7783833900796,1435.8990494112509
2008-09-28,1543.3835895298128,1475.53387002099,1492.5202515683181,1457.7541186787191,1570.9915975376668,1499.3441434610802,1526.3078259074978,1481.7879325769027,1546.572076461223,1469.6347565549117,1477.8034358745565,1526.0215005405823,1529.0066182123478,1498.0839007259315,1504.687028313813,1497.0909003843344,1500.6145955769914,1572.186993651787,1514.5838730739563,1486.3616603187386,1532.037521135975,1434.8506898448557,1458.055387551214,1464.9956098286789,1457.0910669714895,1488.481038825229,1522.2566542077845,1512.211186935226,1535.3575710374012,1432.580281396346
2008-09-29,1548.6867518426234,1482.0021198506274,1487.2723053216248,1453.7862408827584,1564.688048493156,1507.7751331122442,1518.5925617074968,1475.3672139719129,1538.141086810059,1463.1665067252743,1472.7313837780173,1531.2694467872757,1521.3624723997148,1489.750928566151,1511.6035940883341,1504.8061645843354,1508.2587413896244,1578.4905426962978,1507.6673072994352,1478.8162503383737,1535.1673706999245,1442.5564413005568,1450.3496360955128,1472.5410198090437,1465.4240391312699,1494.9017574302188,1527.3287063043238,1506.9080246224153,1539.3254488333619,1429.4504318323966
2008-09-30,1548.6867518426234,1482.0021198506274,1487.2723053216248,1453.7862408827584,1564.688048493156,1513.0873611241525,1518.5925617074968,1475.3672139719129,1538.141086810059,1463.1665067252743,1467.419155766109,1531.2694467872757,1521.3624723997148,1489.750928566151,1511.6035940883341,1504.8061645843354,1508.2587413896244,1578.4905426962978,1507.6673072994352,1478.8162503383737,1535.1673706999245,1442.5564413005568,1450.3496360955128,1472.5410198090437,1465.4240391312699,1494.9017574302188,1527.3287063043238,1506.9080246224153,1539.3254488333619,1429.4504318323966
2009-04-05,1548.6867518426234,1482.0021198506274,1487.2723053216248,1453.7862408827584,1564.688048493156,1513.0873611241525,1518.5925617074968,1475.3672139719129,1538.141086810059,1463.1665067252743,1467.419155766109,1531.2694467872757,1521.3624723997148,1489.750928566151,1511.6035940883341,1504.8061645843354,1508.2587413896244,1578.4905426962978,1507.6673072994352,1478.8162503383737,1535.1673706999245,1442.5564413005568,1450.3496360955128,1472.5410198090437,1465.4240391312699,1494.9017574302188,1527.3287063043238,1506.9080246224153,1539.3254488333619,1429.4504318323966
2009-04-06,1548.6867518426234,1482.0021198506274,1495.5380255230414,1453.7862408827584,1564.688048493156,1513.0873611241525,1518.5925617074968,1475.3672139719129,1538.141086810059,1463.1665067252743,1467.419155766109,1531.2694467872757,1521.3624723997148,1489.750928566151,1511.6035940883341,1504.8061645843354,1508.2587413896244,1578.4905426962978,1507.6673072994352,1478.8162503383737,1526.901650498508,1442.5564413005568,1450.3496360955128,1472.5410198090437,1465.4240391312699,1494.9017574302188,1527.3287063043238,1506.9080246224153,1539.3254488333619,1429.4504318323966
2009-04-07,1552.666725792348,1487.9606712311947,1495.5380255230414,1464.8534728556876,1564.688048493156,1513.0873611241525,1525.5988058416333,1469.8798053030644,1530.3709622536421,1457.207955344707,1463.4948494633684,1524.2632026531392,1521.3624723997148,1495.1027147308955,1515.2718770790384,1504.8061645843354,1500.3237148895366,1567.4233107233686,1513.1547159682837,1474.8362763886491,1526.901650498508,1451.1853360387668,1444.9978499307683,1480.4760463091316,1465.4240391312699,1486.2728626920089,1527.3287063043238,1514.6781491788322,1543.2497551361025,1425.7821488416923
2009-04-08,1543.5545999303652,1480.0626096513292,1503.1967808304582,1464.8534728556876,1569.6966497142616,1519.9904192209492,1519.0458580486509,1469.8798053030644,1530.3709622536421,1465.1060169245725,1459.8007586541457,1530.8161504461216,1514.459414302918,1486.3037585131228,1518.7095428482248,1496.554079874202,1506.2189334614857,1567.4233107233686,1513.1547159682837,1483.948402250632,1519.242895191091,1445.8249325763425,1453.796806148541,1474.5808277371825,1473.6761238414033,1491.6332661544332,1522.320105083218,1514.6781491788322,1546.9438459453252,1422.344483072506
2009-04-09,1534.9863942661916,1472.8212650542603,1497.2792501232595,1475.2996479769383,1561.6687655457154,1513.228723627103,1525.9458813972124,1464.799302534904,1523.188344718482,1472.3473615216415,1469.2515551097345,1523.91612709756,1521.2211098967643,1491.858387156723,1521.9527165040677,1502.403672612269,1511.645910393724,1556.9771356021179,1518.235218736444,1492.5166079148055,1525.1604258982898,1454.1398850032665,1448.2421775049409,1469.153850804944,1467.8265311033363,1483.3183137275091,1530.3479892517644,1521.8607667139922,1537.4930494897364,1419.101309416663
2009-04-10,1534.9863942661916,1472.8212650542603,1497.2792501232595,1471.5232698837626,1554.1448744722798,1506.9241607680028,1525.9458813972124,1473.581379670857,1516.5932280266366,1472.3473615216415,1465.1826416823992,1523.91612709756,1527.5256727558644,1483.317268572286,1521.9527165040677,1494.3021490583508,1503.460237223018,1560.7535136952936,1509.453141600491,1492.5166079148055,1525.1604258982898,1448.5483425969273,1456.783296089378,1477.33952397565,1475.9280546572545,1488.9098561338483,1537.8718803252,1528.4558834058378,1541.5619629170717,1419.101309416663
2009-04-11,1542.1745412670298,1479.9337638029335,1501.0980212443187,1480.748177166167,1546.9567274714416,1500.1826641950356,1518.1110146764404,1473.581379670857,1510.9574783315018,1481.054028978858,1474.370425893261,1515.968497610202,1522.2214832223015,1476.2047698236127,1527.9976475563822,1502.1370157791227,1510.2017337959853,1566.0577032288566,1503.4082105481766,1485.2326373141025,1516.4537584410732,1448.5483425969273,1464.3466758681125,1484.623494576353,1468.36467487852,1496.8574856212065,1528.6469730427957,1519.268099194976,1547.1977126122065,1415.282538295604
2009-04-12,1535.9052372705733,1473.1214420910774,1504.6877297666333,1489.3178065988964,1553.226031467898,1507.197472832851,1524.103904523108,1465.9176173237017,1505.7209504144814,1475.7186800576571,1482.8420731854517,1508.6583899945044,1517.2804129286849,1483.0170915354688,1520.6054759142912,1496.1441259324552,1503.18692515817,1570.9987735224731,1510.8003821902676,1478.4896962715768,1521.789107362274,1456.2121049440825,1471.2767916371972,1491.3664356188788,1461.4345591094352,1504.167593236904,1520.0773436100662,1510.7964519027853,1552.4342405292268,1411.6928297732893
2009-04-13,1543.0213851182589,1466.8093875938291,1508.0374582893533,1483.7799594359753,1546.1098836202125,1513.6470612823937,1529.6709523712323,1472.2804276731445,1514.0730478808975,1470.7539607998563,1490.6381519748331,1501.8856475676823,1525.8297198197547,1489.329146032717,1526.7503954248573,1490.5770780843309,1496.7373367086273,1562.4494666314033,1504.6554626797015,1472.2328217009333,1526.753826620075,1449.8492945946398,1477.6370617117766,1497.6233101895223,1455.0742890348558,1510.940335663726,1525.6151907729873,1503.0003731134038,1544.0821430628107,1408.3431012505694
2009-04-14,1543.0213851182589,1461.7444349506911,1508.0374582893533,1491.1664667141304,1536.6491070356797,1519.4488591022002,1534.0296707361795,1479.634035449788,1507.980071455048,1466.395242434909,1484.8363541550266,1493.0911720469135,1531.9226962456044,1494.6879040491317,1526.7503954248573,1483.2234703076874,1491.8430492439022,1554.533144109513,1497.0371793765257,1481.6935982854661,1529.6314332453974,1458.6437701154086,1485.2553450149524,1497.6233101895223,1449.7155310184412,1516.005288306864,1533.5315132948776,1495.6138658352488,1548.9764305275357,1405.465494625247
2009-04-15,1534.6545866603112,1470.5919738801117,1502.1529997654611,1498.0238228736457,1527.8601965265477,1519.4488591022002,1534.0296707361795,1486.4807748236713,1502.3901459577519,1466.395242434909,1484.8363541550266,1493.0911720469135,1537.5126217429004,1494.6879040491317,1532.6348539487494,1476.376730933804,1500.6391618009957,1560.2639089183435,1497.0371793765257,1490.482508794598,1529.6314332453974,1458.6437701154086,1485.2553450149524,1505.99010864747,1449.7155310184412,1507.1577493774435,1527.800748486047,1488.7565096757335,1540.1803179704423,1405.465494625247
2009-04-16,1526.9516259720624,1465.2730740634875,1496.7172886492012,1490.9559363243548,1533.1265241836327,1511.4302231342335,1525.188905685361,1479.3788580698304,1510.1461166943802,1475.2360074857274,1492.8549901229933,1498.5599582076338,1529.756651006272,1499.6342950391536,1538.0705650650093,1483.478647687645,1495.4664730234895,1565.5896991011552,1503.2213194407348,1485.216181137513,1529.6314332453974,1453.1749839546883,1479.0712049507433,1513.6930693357187,1444.7691400284193,1512.4766491940677,1522.4749583032353,1495.8243962250244,1545.3530067479485,1405.465494625247
2009-04-17,1533.0487068153889,1465.2730740634875,1491.6428646890272,1490.9559363243548,1533.1265241836327,1518.4155142369439,1518.208323892712,1479.3788580698304,1518.4895745868703,1475.2360074857274,1492.8549901229933,1503.6571168412588,1529.756651006272,1504.2316952546896,1543.1449890251833,1483.478647687645,1490.663218869777,1557.2462412086652,1495.6951028018532,1485.216181137513,1518.1989829601828,1448.0778253210633,1486.597421589625,1507.5959884923923,1440.1717398128833,1519.4572309867167,1515.489667200525,1495.8243962250244,1550.156260901661,1416.8979449104615
2009-04-18,1524.7768352872108,1457.3986776236213,1483.1202105678478,1486.0153220970265,1538.067138410961,1511.7124960225524,1524.7582602339187,1486.8631593778405,1513.496579923712,1469.7259862928029,1486.8014916410486,1496.1728155332487,1535.1524520877067,1509.7417164476142,1545.7803314471766,1477.3300222425148,1498.935090397955,1562.2392358718234,1501.8437282469833,1493.9553725833398,1510.5030949176871,1456.6004794422427,1494.2933096321206,1513.649486974337,1448.0461362527494,1512.90729464551,1522.1926854149165,1490.4285951435897,1541.4170694558343,1414.2626024884682
2009-04-19,1517.1202702338396,1463.879393377395,1475.3272726408431,1481.432314457242,1542.6501460507454,1518.657284230036,1530.816319633127,1480.6000732095038,1521.609052729075,1464.6570615005635,1494.3909432803182,1502.4359017015854,1540.1616636081171,1514.8106412398536,1548.2983615061967,1471.678327701981,1506.5916554513262,1554.1267630664604,1507.495422787517,1489.202107355246,1503.316777214742,1464.3934173692473,1501.4796273350657,1506.0600353350674,1441.5654204989758,1506.8492352463018,1515.2478972074327,1485.4193836231793,1546.170334683928,1411.7445724294482
2009-04-20,1510.101943621007,1456.1527938924405,1481.6812412698796,1477.1608567720182,1546.9216037359693,1525.0891547408767,1530.816319633127,1488.0068327285815,1516.43013039773,1459.956770609457,1501.4620459469522,1495.0291421825077,1531.384526854145,1519.51093213096,1550.720952324383,1479.5896403797733,1513.6099820641589,1559.3056853978055,1499.5841101097249,1484.7825716085651,1509.846269425881,1458.039448740211,1494.9501351239267,1498.9889326684333,1449.2920199839302,1506.8492352463018,1508.8160266965922,1494.1965203771515,1550.589870430609,1409.321981611262
2009-04-21,1510.101943621007,1463.1705598523988,1471.8214003694268,1473.1767271641459,1550.9057333438416,1525.0891547408767,1530.816319633127,1494.9589302810155,1516.43013039773,1452.9390046494987,1501.4620459469522,1488.0770446300737,1531.384526854145,1519.51093213096,1540.5359748705096,1479.5896403797733,1513.6099820641589,1559.3056853978055,1499.5841101097249,1484.7825716085651,1509.846269425881,1468.2244261940843,1494.9501351239267,1498.9889326684333,1449.2920199839302,1506.8492352463018,1508.8160266965922,1494.1965203771515,1550.589870430609,1419.1818225117147
2009-04-22,1516.3762371592015,1456.0219600518526,1462.7508996509985,1481.8817844223056,1550.9057333438416,1516.384097482717,1535.9637519860864,1489.811497928056,1523.5837693491208,1460.0876044500449,1495.1877524087577,1495.920944949474,1524.2308879027541,1511.6670318115598,1531.120011182278,1474.1570677426826,1513.6099820641589,1563.1248435621405,1493.306366320442,1480.9634134442301,1515.2788420629718,1477.640389882316,1486.3397311215833,1506.0229993815647,1457.9024239862736,1513.1269790355846,1501.7819599834609,1502.6360199976816,1542.1503708100788,1428.252323230143
2009-04-23,1509.02480853299,1462.9507633199557,1468.292716372443,1476.4838423129556,1555.9705695477833,1521.782039592067,1527.8658798218416,1497.9093700923008,1517.0895027171518,1453.1588011819417,1502.5391810349693,1503.1233972538853,1530.725154534723,1504.4645795071485,1522.4207755936757,1482.2025597840823,1508.5451458602172,1566.69679891372,1487.49441797864,1477.3914580926507,1507.233350021572,1486.3396254709182,1478.4407935511622,1499.227689879927,1465.8013615566947,1518.9389273773866,1508.5772694850984,1497.601617823086,1547.1847729846745,1422.7105065086985
2009-04-24,1515.353982508617,1462.9507633199557,1468.292716372443,1484.9579644979358,1555.9705695477833,1513.3079174070867,1520.255503561934,1505.5197463522086,1524.183376549757,1453.1588011819417,1496.2100070593422,1496.5612364571255,1523.631280702118,1511.0267403039084,1522.4207755936757,1489.7491015734624,1508.5451458602172,1566.69679891372,1482.1109750786802,1477.3914580926507,1499.6868082321919,1486.3396254709182,1478.4407935511622,1506.249407460494,1465.8013615566947,1524.3223702773464,1501.5555519045315,1492.9345428342606,1551.8518479734998,1422.7105065086985
2009-04-25,1508.4093199107556,1456.3158575645848,1476.2419064965848,1478.5650516699734,1562.767540071909,1508.1577667317179,1513.892594549427,1497.5705562280668,1517.0475045563112,1448.5408356573355,1490.6796730277526,1489.6794379718963,1529.1616147337074,1515.6447058285146,1515.0699888156234,1496.6309000586916,1515.681017853663,1559.8998283895942,1486.6005666331193,1471.593587454105,1507.037595010244,1479.367439395806,1485.4129796262744,1513.1940700583555,1472.4362673120656,1530.6852792898533,1507.3534225430772,1499.327455662223,1557.0019986488687,1418.2209149542593
2009-04-26,1502.0006092599233,1450.1731704322565,1483.6388224806335,1472.6363216434352,1569.0367520412287,1516.579946717247,1508.029357183103,1490.173640244018,1510.4170146241238,1444.2323952991699,1498.6367955172022,1483.2993048462733,1521.2044922442578,1519.9531461866802,1508.2390554631672,1503.0110331843146,1522.3115077858504,1553.6306164202745,1490.7704135802128,1479.7683378430468,1513.8685283627003,1486.2779370255826,1478.5024819964979,1519.6027807091878,1478.578954444394,1536.5485166561773,1499.1786721541355,1505.2561856887612,1548.5798186633397,1414.051068007166
2009-04-27,1509.2942856121833,1458.0801998479283,1477.257592407725,1480.6545121465908,1574.829733528891,1511.1978704282235,1515.552319529586,1496.5548703169266,1517.4832980019542,1453.8866388585216,1506.0088715000866,1490.7350734970337,1513.8324162613735,1510.2989026273285,1501.886766343687,1495.5752645335542,1515.24522440802,1547.8376349326122,1481.3544953400863,1487.2781091818383,1520.2208174821806,1492.6485216711699,1472.1318973509105,1512.3091043569277,1470.6719250287222,1529.0255543096944,1491.668900815344,1497.2379951856055,1553.961894952363,1423.4669862472924
2009-04-28,1509.2942856121833,1467.0178704668756,1472.5010079727467,1474.5681839464592,1579.3066422734266,1511.1978704282235,1506.6146489106386,1489.7176132909865,1513.0063892574185,1461.414604782956,1514.201253789869,1497.5723305229737,1521.9295221229677,1502.0168125436796,1494.3951112134207,1502.0966895713252,1507.7554197494235,1539.6452526428297,1488.8461504703525,1487.2781091818383,1523.4530631418181,1486.1270966333989,1464.603931426476,1512.3091043569277,1478.954015112371,1533.7821387446727,1499.1587054739405,1503.3243233857372,1545.864789090769,1420.2347405876549
2009-04-29,1514.6995677769826,1461.7716201201413,1481.4653355764008,1469.16290178166,1570.3261413914727,1517.8180394800734,1511.860899257373,1483.3910544657813,1521.9868901393725,1454.7792584823633,1508.5742680293029,1503.898889348179,1516.269700912679,1507.7979711697014,1500.8323951956922,1508.0780651669372,1514.053582930694,1545.272238403396,1482.408866488081,1481.2388775904365,1526.492259244382,1480.1457210377869,1471.2392777270688,1505.6889353050778,1473.1728564863492,1524.8178111410186,1492.86054229267,1509.363554977139,1551.5246103010577,1417.195544485091
2009-04-30,1519.7617237449617,1470.4169186347995,1476.4218417380669,1464.1007458136808,1575.0998687453475,1523.9230498954955,1503.2156007427147,1490.8491023098877,1517.2131627854976,1462.2333510259332,1503.335776651093,1496.4408415040725,1524.1384900716575,1499.7156998512337,1506.8229918040402,1513.6079128469926,1519.8508356107802,1550.5107297816057,1476.418269879733,1481.2388775904365,1516.4081993926181,1474.6158733577315,1463.785185183499,1499.5839248896557,1481.255127804817,1529.8613049793526,1487.0632896125837,1509.363554977139,1543.655821142079,1427.2796043368548
2009-05-01,1514.4523288152566,1465.4444109181206,1476.4218417380669,1464.1007458136808,1565.2418264943872,1523.9230498954955,1496.7465046214263,1490.8491023098877,1517.2131627854976,1462.2333510259332,1503.335776651093,1496.4408415040725,1531.4121551496046,1504.9921554296334,1513.2920879253286,1518.5804205636714,1519.8508356107802,1555.8201247113109,1476.418269879733,1488.9275408695632,1516.4081993926181,1474.6158733577315,1458.5087296050992,1499.5839248896557,1481.255127804817,1533.1386789097737,1496.921331863544,1501.6748916980123,1536.382156064132,1424.0022304064337
2009-05-02,1509.5460707195186,1473.924541825821,1483.873642825113,1460.1539891263064,1556.0800912976727,1529.72826229741,1503.975153585506,1496.942882282514,1523.2983513724653,1456.2669400119078,1497.2505880641254,1488.9890404170264,1524.4297762754147,1509.8467865145383,1506.063438961249,1510.100289655971,1526.83321448497,1560.7263828070488,1484.4254010793518,1482.6863083461005,1508.4010681929994,1468.5220933851053,1453.6540985201943,1505.8251574131184,1487.2215388188424,1536.205531902115,1506.0830670602586,1495.8696792960977,1540.3289127515063,1420.9353774140925
2009-05-03,1517.748835755701,1481.8197678829736,1477.4241849776452,1456.4656776083812,1560.8457066537915,1521.7724367677883,1510.6179961388805,1489.0932256704502,1515.6254255106664,1464.1053477402502,1504.9235139259242,1495.4384982644942,1531.0245366711051,1514.3456529271705,1499.4205964078744,1502.2050635988185,1520.2384540892797,1552.5236177708664,1478.7613992063064,1490.176696692301,1514.0650700660449,1476.371749997169,1449.1552321075621,1498.334769066918,1479.3831310905,1525.1510464842904,1501.3174517041398,1503.8255048257195,1544.0172242694316,1431.989862831917
2009-05-04,1517.748835755701,1475.9870803984788,1471.4220638559584,1453.0022907922355,1552.0054122435774,1514.4454842002788,1516.7508007356669,1495.3271185722144,1508.6067080083913,1457.9760116137077,1511.9422314281994,1501.440619386181,1537.1702996751392,1518.5437902429387,1493.287791811088,1508.0377510833132,1514.0926910852456,1552.5236177708664,1478.7613992063064,1483.8348627622247,1514.0650700660449,1470.1378570954048,1444.957094791794,1504.6766029969942,1485.5124672170425,1525.1510464842904,1510.1577461143538,1511.152457393229,1547.4806110855773,1431.989862831917
2009-05-05,1523.1724701466585,1471.0373216503956,1464.9980090243275,1461.727431339254,1558.4408811098886,1508.8136897647398,1522.1336180105218,1488.6325712150428,1516.4835932476053,1464.319681807522,1505.448746199083,1491.9445458681494,1542.8020941106781,1523.493548991022,1499.9823391682596,1513.3249873847756,1520.586176314362,1546.0881489045553,1485.1854540379372,1478.4112283712673,1520.985206662574,1464.8506207939424,1438.6134245979795,1498.2910210903547,1480.1296499421876,1518.2309098877613,1501.4326055673353,1517.5380392998686,1539.6037258463632,1441.4859363499486
2009-05-06,1528.2158498256645,1466.4426151807959,1459.0410322169332,1456.5686023032852,1564.4264404049911,1503.5842056058982,1514.100614985367,1495.656996656088,1510.8751128044996,1456.4214944245145,1512.6257350227283,1491.9445458681494,1548.0315782695197,1528.0882554606217,1492.9579137272144,1518.2592913010897,1513.4091874907167,1540.1025896094527,1491.1424308453315,1473.3678486922613,1527.4165649322263,1459.9163168776283,1446.511611980987,1492.365078803831,1488.1626529673424,1511.799551618109,1506.5914346033042,1523.4639815863923,1545.212206289469,1441.4859363499486
2009-05-07,1522.3392932821885,1472.5219676184227,1466.9431916275046,1465.5664930710589,1556.1477922800689,1503.5842056058982,1519.8947664463315,1489.9109255951882,1519.1537609294219,1464.4294503111971,1512.6257350227283,1486.1503944071849,1552.4808323476423,1531.5849427176638,1485.055754316643,1524.0053623619895,1504.411296722943,1532.3797953564542,1499.1644774595159,1468.4854283217016,1519.394518318042,1455.248308065837,1440.4322595433603,1487.9158247257085,1480.1546970806598,1516.4675604299005,1514.3142288563026,1528.346401956952,1551.088762832945,1437.9892490929064
2009-05-08,1529.9404873975734,1464.379416354204,1474.2874841072917,1473.8482295515873,1561.2062575913849,1510.5599452691035,1525.2729875677514,1497.8672900106794,1514.0952956181059,1458.298938876179,1505.649995359523,1480.772173285765,1556.6245790814544,1521.9374673793995,1477.711461836856,1516.0489979464983,1496.1295602424145,1525.1848346358838,1506.5417240889785,1477.5530478887588,1512.0172716885793,1450.9458295461804,1448.5748108075788,1483.7720779918964,1486.285208515678,1520.770038949557,1521.509189576873,1519.2787823898948,1543.48756871756,1447.6367244311707
2009-05-09,1537.4288157782553,1456.947748660925,1469.159285406249,1469.011944265,1566.1490666166876,1504.2967412183384,1518.3882933871314,1505.321518467991,1507.1903829262512,1452.279051246586,1512.5549080513777,1486.2270974804278,1549.1362507007725,1514.1141353679914,1483.7313494664488,1522.9336921271183,1502.3263852779198,1530.0211199224711,1511.0885916038023,1486.7637808584038,1517.145470389622,1446.3989620313566,1443.119886612916,1477.575252956391,1494.1085405270862,1513.3158104922454,1516.5663805515703,1525.54198644066,1534.276835747915,1455.0683921244497
2009-05-10,1544.3304691631724,1450.1014649049264,1477.4688895840231,1478.0700268885648,1558.0206085737639,1511.7310850012273,1512.0437812032392,1512.1880031444027,1500.7731183590174,1446.6900638133836,1518.9721726186115,1491.2684786761997,1542.2345973158554,1519.9097412657538,1489.3203368996512,1529.2782043110105,1508.035005585235,1520.9630372989063,1515.2915161609633,1481.8328374854698,1508.8358662118478,1442.1960374741957,1438.078505417144,1471.8666326490759,1488.3129346293238,1506.4493258158336,1524.694838594494,1518.107642657771,1539.207779120849,1461.9146758804484
2009-05-11,1550.6844466337795,1457.3680450385175,1485.2340625035192,1472.9677007608216,1563.2026417087986,1505.377765446339,1519.1734810769867,1505.4370518318476,1494.8173036465898,1455.1687254784185,1524.927987331039,1495.9358837589398,1535.8806198452482,1512.215083694588,1480.8416752346163,1522.148504437263,1500.0507934302968,1526.0653634266496,1519.2127765373266,1477.2356211965375,1501.0706932923517,1438.2747770978324,1433.411100334404,1479.850844804014,1496.0075922004896,1513.2002771283887,1519.5128054594593,1524.4609622126593,1543.8049954097812,1454.6480957468573
2009-05-12,1550.6844466337795,1452.3734425146033,1493.0722596777591,1472.9677007608216,1563.2026417087986,1498.2818071123197,1519.1734810769867,1510.4316543557618,1501.9132619806091,1455.1687254784185,1524.927987331039,1495.9358837589398,1535.8806198452482,1512.215083694588,1480.8416752346163,1522.148504437263,1500.0507934302968,1526.0653634266496,1511.3745793630867,1477.2356211965375,1501.0706932923517,1438.2747770978324,1433.411100334404,1479.850844804014,1501.124857936217,1513.2002771283887,1519.5128054594593,1524.4609622126593,1543.8049954097812,1449.5308300111299
2009-05-13,1544.7341151416551,1447.7690962469285,1487.2027180906598,1481.4900241726743,1569.152973200923,1505.052098984425,1522.705036908547,1515.0360006234366,1495.142970108504,1463.5297066081387,1517.3361288023239,1487.5749026292197,1526.9271659499304,1505.1756219553772,1475.854511873174,1527.1356677987053,1507.642651959012,1520.2470381972184,1517.244120950186,1486.1890750918553,1508.1101550315625,1447.972332828542,1429.8795445028436,1474.9444069552505,1505.798824161085,1503.5027213976791,1510.9904820476065,1529.3674000614228,1549.6233206392124,1444.856863786262
2009-05-14,1552.1117452742483,1443.472713970741,1494.8540864479767,1475.9037172955277,1561.77534306833,1498.0319769073496,1526.0204420260434,1519.332382899624,1502.1630921855792,1457.7082778808385,1510.3612837506525,1493.3963313565198,1518.6739291071399,1511.8652090244716,1471.2349766133468,1531.7552030585325,1514.6174970106833,1527.7739046467002,1509.5927525928691,1494.4423119346459,1501.420567962468,1456.9212252622517,1426.5641393853473,1470.3986410882057,1496.9719503441002,1494.5538289639694,1516.5767889247531,1533.9131659284676,1542.0964541897306,1453.6837376032468
2009-05-15,1558.879909430847,1443.472713970741,1494.8540864479767,1484.0454458543395,1555.0071789117312,1498.0319769073496,1529.1503518606214,1519.332382899624,1509.2886421193582,1452.2937283611643,1503.939764873992,1498.810880876194,1510.532200548328,1518.0759621770653,1466.9310934739553,1536.059086197924,1521.0390158873438,1534.7920189378196,1515.7514089677372,1494.4423119346459,1495.2098148098744,1451.5601495016383,1423.4342295507693,1466.1662543279156,1490.813293969232,1499.9149047245828,1509.4512389909742,1538.1455526887578,1535.0783398986111,1453.6837376032468
